ID,Country,age,gender,ses,jobnature,religion,married,IGF01,IGF02,IGF03,IGI01,IGI02,IGI03,OGF01,OGF02,OGF03,OGI01,OGI02,OGI03,ENDBCL01,ENDBCL02,ENDBCL03,ENDBBL01,ENDBBL02,ENDBBL03,EXPBCL01,EXPBCL02,EXPBCL03,EXPBBL01,EXPBBL02,EXPBBL03,empathic_concern_01,empathic_concern_02,empathic_concern_03,perspective_taking_01,perspective_taking_02,perspective_taking_03,perspective_taking_04,history_discrimination,og_hostility,og_cooperation,fight_outgroup,imagistic,Event_positive_affect,Event_negative_affect,Event_episodic_recall,Event_shared_perception,Event_event_reflection,Event_transformative_indiv,Event_transformative_group,bbl,bcl,igfusion,igidentification,ogbonds,empathic_concern,perspective_taking,Event_reflection,Event_imagistic,BCL,BBL,Ingroup_fusion,Ingroup_identification,Outgroup_bonds,Age,Gender: ,SES: ,Empathic_concern,Perspective_taking,Perceived_discrimination,OG_hostility,OG_cooperation,Fight_OG
TZA31,Tanzania,27,Male,Upper middle,Non-government,Christian: Catholic,Unmarried,6,7,5,5,6,7,2,6,3,5,6,7,6,7,5,3,6,6,5,7,2,5,6,,7,3,6,3,6,7,3,6,5,6,6,36,6,5,4,4.5,4.5,6,6,5,6,6,6,4.83333333333333,5.33333333333333,4.75,4.5,36,6,5,6,6,4.83333333333333,27,Male,Upper middle,5.33333333333333,4.75,6,5,6,6
TZA310,Tanzania,60,Male,Middle,Self-employed,Christian: Pentecostal,Married,7,7,7,7,7,6,2,6,6,6,2,2,3,2,2,5,5,5,1,1,1,4,4,4,6,6,6,6,5,6,6,1,1,7,1,35,6,5,6,3,5,5.5,4.5,5,2.33333333333333,7,6.66666666666667,4,6,5.75,5,35,2.33333333333333,5,7,6.66666666666667,4,60,Male,Middle,6,5.75,1,1,7,1
TZA311,Tanzania,23,Male,Middle,Non-government,Christian: Pentecostal,Married,3,7,5,5,7,7,5,,6,2,2,2,7,6,5,4,3,1,7,7,6,5,4,4,7,2,7,7,7,6,4,1,1,3,1,37.5,7,1,7,7,6,6,3.5,2.66666666666667,6,5,6.33333333333333,,5.33333333333333,6,6,37.5,6,2.66666666666667,5,6.33333333333333,,23,Male,Middle,5.33333333333333,6,1,1,3,1
TZA312,Tanzania,48,Female,Lower middle,Self-employed,Muslim: Shia,Married,7,7,5,7,6,6,1,1,3,1,1,1,3,5,2,3,5,5,4,1,1,4,1,4,7,7,7,,7,1,7,1,1,6,1,33.5,1,7,6.5,5.5,4,6.5,3,4.33333333333333,3.33333333333333,6.33333333333333,6.33333333333333,1.33333333333333,7,,4,33.5,3.33333333333333,4.33333333333333,6.33333333333333,6.33333333333333,1.33333333333333,48,Female,Lower middle,7,,1,1,6,1
TZA313,Tanzania,33,Female,Lower middle,Self-employed,Muslim: Shia,Unmarried,7,7,7,7,7,7,3,5,5,2,2,2,7,7,2,2,1,1,6,7,3,2,2,2,7,7,6,6,7,5,5,1,2,7,1,30,1,7,7,2,5,6,2,1.33333333333333,5.33333333333333,7,7,3.16666666666667,6.66666666666667,5.75,5,30,5.33333333333333,1.33333333333333,7,7,3.16666666666667,33,Female,Lower middle,6.66666666666667,5.75,1,2,7,1
TZA314,Tanzania,35,Female,Lower middle,Self-employed,Christian: Catholic,Married,7,6,5,7,7,7,2,6,,1,1,1,1,5,5,3,5,5,1,3,4,3,7,5,7,7,7,6,5,6,7,2,1,6,1,34.5,1,7,7,6,4.5,6,3,4.33333333333333,3.66666666666667,6,7,,7,6,4.5,34.5,3.66666666666667,4.33333333333333,6,7,,35,Female,Lower middle,7,6,2,1,6,1
TZA315,Tanzania,39,Female,,,Christian: Catholic,Unmarried,6,7,7,7,6,4,3,7,4,2,7,1,7,6,6,5,3,3,7,7,6,4,6,5,6,1,,6,7,5,6,7,6,5.5,7,48,7,7,7,6.5,7,7,6.5,3.66666666666667,6.33333333333333,6.66666666666667,5.66666666666667,4,,6,7,48,6.33333333333333,3.66666666666667,6.66666666666667,5.66666666666667,4,39,Female,,,6,7,6,5.5,7
TZA316,Tanzania,18,Female,Middle,Self-employed,Christian: Other,Other,6,6,6,7,7,7,2,2,2,1,1,1,7,7,7,5,2,3,6,6,6,2,1,3,6,6,6,7,7,5,6,1,1,4,1,31,1,7,7,3,7,4.5,1.5,3.33333333333333,7,6,7,1.5,6,6.25,7,31,7,3.33333333333333,6,7,1.5,18,Female,Middle,6,6.25,1,1,4,1
TZA317,Tanzania,30,Female,Middle,Non-government,Christian: Catholic,Married,7,7,6,7,2,7,3,3,2,2,1,3,7,6,7,6,7,6,6,7,6,2,2,2,7,6,3,7,3,6,7,1,1,7,1,29.5,7,1,6.5,2.5,7,4.5,1,6.33333333333333,6.66666666666667,6.66666666666667,5.33333333333333,2.33333333333333,5.33333333333333,5.75,7,29.5,6.66666666666667,6.33333333333333,6.66666666666667,5.33333333333333,2.33333333333333,30,Female,Middle,5.33333333333333,5.75,1,1,7,1
TZA318,Tanzania,28,Female,Lower middle,Self-employed,Muslim: Shia,Other,6,7,7,7,7,7,3,3,3,2,2,2,7,7,2,2,1,1,6,5,7,2,2,2,7,7,7,7,6,6,3,1,1,7,1,28.5,1,7,7,1,4.5,7,1,1.33333333333333,5.33333333333333,6.66666666666667,7,2.5,7,5.5,4.5,28.5,5.33333333333333,1.33333333333333,6.66666666666667,7,2.5,28,Female,Lower middle,7,5.5,1,1,7,1
TZA319,Tanzania,29,Female,Middle,Self-employed,Christian: Catholic,Unmarried,7,7,7,7,7,7,6,5,5,6,2,2,7,6,7,1,6,1,6,7,4,4,3,4,7,6,7,6,5,5,5,1,2,7,1,36,7,1,7,5,5,5.5,5.5,2.66666666666667,6.66666666666667,7,7,4.33333333333333,6.66666666666667,5.25,5,36,6.66666666666667,2.66666666666667,7,7,4.33333333333333,29,Female,Middle,6.66666666666667,5.25,1,2,7,1
TZA32,Tanzania,26,Male,Upper middle,Non-government,Christian: Catholic,Married,7,5,7,2,6,7,6,5,7,3,6,7,7,5,7,5,2,6,5,6,2,6,4,,6,3,2,6,6,2,6,6,4,6,7,,5,7,,6,4,6,3.5,4.33333333333333,6.33333333333333,6.33333333333333,5,5.66666666666667,3.66666666666667,5,4,,6.33333333333333,4.33333333333333,6.33333333333333,5,5.66666666666667,26,Male,Upper middle,3.66666666666667,5,6,4,6,7
TZA320,Tanzania,27,Female,Lower middle,Self-employed,Christian: Catholic,Other,7,7,7,7,7,7,1,1,1,6,1,1,6,2,2,5,5,5,1,2,2,4,4,4,7,7,7,6,5,5,5,3,1,7,1,35,1,7,7,5,5.5,6.5,3,5,3.33333333333333,7,7,1.83333333333333,7,5.25,5.5,35,3.33333333333333,5,7,7,1.83333333333333,27,Female,Lower middle,7,5.25,3,1,7,1
TZA321,Tanzania,25,Female,Lower middle,Non-government,Muslim: Sunni,Unmarried,5,6,5,5,6,7,3,4,,3,2,1,6,6,3,1,6,5,2,6,6,1,2,2,6,2,7,6,7,6,2,2,2,3,2,38.5,7,2,7,6,5,6.5,5,4,5,5.33333333333333,6,,5,5.25,5,38.5,5,4,5.33333333333333,6,,25,Female,Lower middle,5,5.25,2,2,3,2
TZA322,Tanzania,34,Female,Middle,Self-employed,Muslim: Shia,Married,6,6,5,7,6,6,1,5,1,1,1,1,1,5,5,6,5,5,1,2,4,2,6,4,6,7,7,6,5,6,6,3,1.5,5.5,1,32.5,7,1,7,3,5.5,6,3,5.33333333333333,3.66666666666667,5.66666666666667,6.33333333333333,1.66666666666667,6.66666666666667,5.75,5.5,32.5,3.66666666666667,5.33333333333333,5.66666666666667,6.33333333333333,1.66666666666667,34,Female,Middle,6.66666666666667,5.75,3,1.5,5.5,1
TZA323,Tanzania,22,Female,Middle,Non-government,Christian: Pentecostal,Other,6,6,7,7,7,7,3,2,1,2,2,3,7,6,7,2,2,2,7,6,6,2,2,2,7,7,7,6,5,7,1,7,4,6.5,1,36.5,7,1,7,6.5,5,5,5,2,6.66666666666667,6.33333333333333,7,2.16666666666667,7,4.75,5,36.5,6.66666666666667,2,6.33333333333333,7,2.16666666666667,22,Female,Middle,7,4.75,7,4,6.5,1
TZA324,Tanzania,42,Female,Lower middle,Self-employed,Christian: Catholic,Married,7,7,4,,6,5,5,,6,3,4,1,6,6,7,7,6,7,7,7,6,6,6,5,6,1,7,7,7,7,7,4,6,3.5,1,44.5,7,7,7,7,6.5,7,3,6.66666666666667,6.33333333333333,6,,,4.66666666666667,7,6.5,44.5,6.33333333333333,6.66666666666667,6,,,42,Female,Lower middle,4.66666666666667,7,4,6,3.5,1
TZA325,Tanzania,23,Female,Middle,Non-government,Muslim: Sunni,Unmarried,7,7,7,2,7,7,5,7,7,3,3,3,6,7,3,5,4,2,6,7,7,6,3,1,5,6,6,6,5,5,5,6,3.5,6,6,35.5,1,7,6,6,6.5,5,4,3.66666666666667,5.33333333333333,7,5.33333333333333,4.66666666666667,5.66666666666667,5.25,6.5,35.5,5.33333333333333,3.66666666666667,7,5.33333333333333,4.66666666666667,23,Female,Middle,5.66666666666667,5.25,6,3.5,6,6
TZA326,Tanzania,23,Female,Lower middle,Government,Muslim: Shia,Unmarried,2,3,1,5,3,5,2,2,3,2,3,4,6,5,5,6,6,6,5,6,6,5,6,6,2,7,2,2,2,1,1,2,2,5.5,3,32,5,2,4.5,4,6,5,5.5,6,5.33333333333333,2,4.33333333333333,2.66666666666667,3.66666666666667,1.5,6,32,5.33333333333333,6,2,4.33333333333333,2.66666666666667,23,Female,Lower middle,3.66666666666667,1.5,2,2,5.5,3
TZA327,Tanzania,27,Female,Middle,Self-employed,Christian: Protestant,Married,6,7,7,7,7,7,6,5,4,1,2,3,7,7,4,5,6,2,6,7,7,3,3,4,7,7,7,7,7,7,7,7,4,6.5,1,40,1,7,7,7,7,4,7,4.33333333333333,6,6.66666666666667,7,3.5,7,7,7,40,6,4.33333333333333,6.66666666666667,7,3.5,27,Female,Middle,7,7,7,4,6.5,1
TZA328,Tanzania,41,Female,Lower middle,Self-employed,Christian: Catholic,Married,6,5,5,6,6,7,2,2,6,2,2,1,5,2,2,5,5,5,4,1,1,4,4,4,6,6,6,6,5,6,5,2,1,6.5,1,25.5,1,7,6,1.5,3,4,3,5,3,5.33333333333333,6.33333333333333,2.5,6,5.5,3,25.5,3,5,5.33333333333333,6.33333333333333,2.5,41,Female,Lower middle,6,5.5,2,1,6.5,1
TZA329,Tanzania,33,Female,Middle,Government,Muslim: Shia,Unmarried,6,4,2,2,6,6,2,3,2,2,,,6,5,2,1,6,2,2,3,3,3,2,3,6,6,6,6,6,5,6,6,,2,3,31,7,3,6,5,2.5,4,3.5,3,4.33333333333333,4,4.66666666666667,,6,5.75,2.5,31,4.33333333333333,3,4,4.66666666666667,,33,Female,Middle,6,5.75,6,,2,3
TZA33,Tanzania,18,Male,Middle,Government,Christian: Catholic,Unmarried,7,5,,3,7,6,6,5,7,7,6,7,6,7,5,2,6,6,5,7,3,6,5,,7,3,6,2,6,5,6,3,5.5,6,7,38,5,6,4,6.5,4.5,6,6,4.66666666666667,6,,5.33333333333333,6.33333333333333,5.33333333333333,4.75,4.5,38,6,4.66666666666667,,5.33333333333333,6.33333333333333,18,Male,Middle,5.33333333333333,4.75,3,5.5,6,7
TZA330,Tanzania,29,Female,Middle,Self-employed,Muslim: Shia,Other,7,7,7,7,7,7,7,7,6,2,2,2,5,2,2,6,1,1,4,3,3,4,4,4,6,6,6,6,5,5,5,7,,7,2,28.5,1,7,6,2,4,6.5,2,2.66666666666667,3,7,7,4.33333333333333,6,5.25,4,28.5,3,2.66666666666667,7,7,4.33333333333333,29,Female,Middle,6,5.25,7,,7,2
TZA331,Tanzania,56,Female,Middle,Self-employed,Christian: Catholic,Other,7,7,7,7,7,7,1,1,1,1,1,1,7,3,7,7,7,7,1,2,2,6,6,6,7,1,7,7,7,7,7,1,1,1,1,34.5,1,7,7,7,7,3.5,2,7,5.66666666666667,7,7,1,5,7,7,34.5,5.66666666666667,7,7,7,1,56,Female,Middle,5,7,1,1,1,1
TZA332,Tanzania,30,Female,Middle,Government,Christian: Other,Other,6,7,7,6,6,7,3,2,3,3,5,5,7,6,7,5,5,6,7,7,6,6,5,2,6,7,6,7,7,7,7,2,1.5,6,1,38,7,1,7,7,6.5,3.5,6,5.33333333333333,6.66666666666667,6.66666666666667,6.33333333333333,3.5,6.33333333333333,7,6.5,38,6.66666666666667,5.33333333333333,6.66666666666667,6.33333333333333,3.5,30,Female,Middle,6.33333333333333,7,2,1.5,6,1
TZA333,Tanzania,68,Female,Lower middle,Self-employed,Christian: Catholic,Other,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,3,4,2,6,6,6,2,3,1,7,7,6,5,6,6,7,1,1,7,1,34,1,7,7,4,6.5,7,1.5,3,6.33333333333333,7,7,7,6.66666666666667,6,6.5,34,6.33333333333333,3,7,7,7,68,Female,Lower middle,6.66666666666667,6,1,1,7,1
TZA334,Tanzania,31,Female,Middle,Self-employed,Christian: Catholic,Married,6,7,6,7,2,7,2,3,1,1,1,1,7,6,6,1,1,2,6,6,7,6,2,2,7,7,7,7,7,7,7,1,2,6,1,36,7,1,7,6,6,4,5,1.33333333333333,6.33333333333333,6.33333333333333,5.33333333333333,1.5,7,7,6,36,6.33333333333333,1.33333333333333,6.33333333333333,5.33333333333333,1.5,31,Female,Middle,7,7,1,2,6,1
TZA335,Tanzania,32,Female,Middle,Government,Christian: Other,Married,7,7,7,7,7,7,1,6,6,1,1,1,1,3,2,3,1,5,1,4,2,4,4,6,3,5,5,5,5,5,5,6,5,4,3,32,7,1,6,3.5,2.5,5.5,6.5,3,2,7,7,2.66666666666667,4.33333333333333,5,2.5,32,2,3,7,7,2.66666666666667,32,Female,Middle,4.33333333333333,5,6,5,4,3
TZA336,Tanzania,60,Female,Lower middle,Self-employed,Muslim: Shia,Other,6,5,7,7,1,2,7,5,7,3,2,1,7,5,6,7,6,3,7,6,5,6,5,6,7,7,6,7,6,6,7,1,1,7,1,39.5,1,7,7,6.5,6.5,5,6.5,5.33333333333333,6,6,3.33333333333333,4.16666666666667,6.66666666666667,6.5,6.5,39.5,6,5.33333333333333,6,3.33333333333333,4.16666666666667,60,Female,Lower middle,6.66666666666667,6.5,1,1,7,1
TZA337,Tanzania,36,Female,Lower middle,Self-employed,Christian: Protestant,Married,6,7,7,7,6,5,7,7,7,4,7,6,6,7,4,6,7,6,7,7,6,5,6,6,6,1,5,,6,5,6,6,7,6,6,49,7,7,7,7,7,7,7,6.33333333333333,5.66666666666667,6.66666666666667,6,6.33333333333333,4,,7,49,5.66666666666667,6.33333333333333,6.66666666666667,6,6.33333333333333,36,Female,Lower middle,4,,6,7,6,6
TZA338,Tanzania,27,Female,Lower middle,Self-employed,Muslim: Shia,Other,7,7,7,6,6,6,1,1,1,1,3,3,3,2,2,5,5,6,1,2,1,4,4,4,7,7,6,6,6,7,6,3,1.5,6,1,32,1,7,6.5,1.5,7,6.5,2.5,5.33333333333333,2.33333333333333,7,6,1.66666666666667,6.66666666666667,6.25,7,32,2.33333333333333,5.33333333333333,7,6,1.66666666666667,27,Female,Lower middle,6.66666666666667,6.25,3,1.5,6,1
TZA339,Tanzania,23,Female,Lower middle,Government,,Unmarried,6,5,6,6,7,3,6,5,6,5,3,6,6,5,7,6,7,5,3,2,4,6,5,4,7,2,6,5,7,5,6,4,5.5,5.5,5,37.5,1,7,7,7,1.5,7,7,6,6,5.66666666666667,5.33333333333333,5.16666666666667,5,5.75,1.5,37.5,6,6,5.66666666666667,5.33333333333333,5.16666666666667,23,Female,Lower middle,5,5.75,4,5.5,5.5,5
TZA34,Tanzania,22,Male,Middle,Government,Christian: Pentecostal,Unmarried,7,6,7,6,7,7,2,6,2,3,3,1,7,6,6,6,7,4,7,7,6,5,4,,3,6,7,6,6,7,7,7,4,3,6,38.5,1,7,6,6.5,6.5,6.5,5,5.66666666666667,6.33333333333333,6.66666666666667,6.66666666666667,2.83333333333333,5.33333333333333,6.5,6.5,38.5,6.33333333333333,5.66666666666667,6.66666666666667,6.66666666666667,2.83333333333333,22,Male,Middle,5.33333333333333,6.5,7,4,3,6
TZA340,Tanzania,45,Female,Lower middle,Self-employed,Muslim: Shia,Unmarried,7,7,7,7,7,7,2,2,2,,2,2,7,5,2,6,6,6,6,5,1,4,4,4,7,1,6,6,6,6,6,2,2,6,2,,1,7,6,4.5,,6,3,6,4.66666666666667,7,7,,4.66666666666667,6,,,4.66666666666667,6,7,7,,45,Female,Lower middle,4.66666666666667,6,2,2,6,2
TZA341,Tanzania,51,Female,Middle,Self-employed,Christian: Other,Unmarried,5,7,6,7,6,7,2,2,2,2,3,3,7,7,7,3,6,3,6,7,6,6,6,6,,,,,,,,1,1,7,1,,,7,6.5,4.5,4.5,4,2,4,7,6,6.66666666666667,2.33333333333333,,,4.5,,7,4,6,6.66666666666667,2.33333333333333,51,Female,Middle,,,1,1,7,1
TZA342,Tanzania,25,Female,,Non-government,Christian: Pentecostal,Other,7,7,7,6,6,7,1,1,1,2,2,2,7,7,6,7,6,6,7,5,6,2,2,2,7,6,7,6,6,6,6,1,1,6,1,40.5,1,7,7,7,7,4.5,7,6.33333333333333,6.66666666666667,7,6.33333333333333,1.5,6.66666666666667,6,7,40.5,6.66666666666667,6.33333333333333,7,6.33333333333333,1.5,25,Female,,6.66666666666667,6,1,1,6,1
TZA343,Tanzania,62,Female,Middle,Self-employed,Muslim: Shia,Other,5,7,7,7,7,7,3,3,3,2,3,,7,7,7,7,7,7,6,5,6,3,2,2,7,7,6,5,5,6,5,2,2,7,2,36,1,7,7,7,5.5,4.5,4,7,7,6.33333333333333,7,,6.66666666666667,5.25,5.5,36,7,7,6.33333333333333,7,,62,Female,Middle,6.66666666666667,5.25,2,2,7,2
TZA344,Tanzania,54,Female,Middle,Self-employed,Christian: Other,Married,7,6,7,7,6,6,6,5,5,7,6,6,7,7,6,7,6,7,6,5,6,5,6,6,7,6,6,7,6,7,6,1,1,7,1,36,7,1,7,5.5,6,7,2.5,6.66666666666667,6.66666666666667,6.66666666666667,6.33333333333333,5.83333333333333,6.33333333333333,6.5,6,36,6.66666666666667,6.66666666666667,6.66666666666667,6.33333333333333,5.83333333333333,54,Female,Middle,6.33333333333333,6.5,1,1,7,1
TZA345,Tanzania,24,Female,Lower middle,Self-employed,Christian: Catholic,Other,7,7,7,7,7,7,3,7,7,3,3,7,7,7,7,6,7,6,7,7,7,3,2,2,6,5,6,7,6,7,5,1,1,7,1,35.5,1,7,7,5,7,6.5,2,6.33333333333333,7,7,7,5,5.66666666666667,6.25,7,35.5,7,6.33333333333333,7,7,5,24,Female,Lower middle,5.66666666666667,6.25,1,1,7,1
TZA346,Tanzania,36,Female,Lower middle,Self-employed,Christian: Catholic,Unmarried,7,6,7,6,6,6,7,6,7,3,5,5,6,7,6,7,6,7,6,3,3,2,2,2,6,7,6,7,7,7,7,1,1,7,1,32,1,7,7,2,6,7,2,6.66666666666667,6.33333333333333,6.66666666666667,6,5.5,6.33333333333333,7,6,32,6.33333333333333,6.66666666666667,6.66666666666667,6,5.5,36,Female,Lower middle,6.33333333333333,7,1,1,7,1
TZA347,Tanzania,22,Female,Middle,Self-employed,Muslim: Sunni,Unmarried,6,6,6,7,6,6,5,4,5,,4,2,6,5,6,5,2,3,5,6,7,2,1,2,4,7,6,6,7,6,,2,1,6,1,30,7,1,6.5,3.5,2,5.5,4.5,3.33333333333333,5.66666666666667,6,6.33333333333333,,5.66666666666667,,2,30,5.66666666666667,3.33333333333333,6,6.33333333333333,,22,Female,Middle,5.66666666666667,,2,1,6,1
TZA348,Tanzania,40,Female,Middle,Self-employed,Christian: Catholic,Married,7,5,5,7,7,7,2,2,2,1,1,1,5,5,5,5,6,5,5,3,2,2,3,3,7,7,6,7,5,7,5,2,4,6,2,34.5,1,7,7,5,6,5.5,3,5.33333333333333,5,5.66666666666667,7,1.5,6.66666666666667,6,6,34.5,5,5.33333333333333,5.66666666666667,7,1.5,40,Female,Middle,6.66666666666667,6,2,4,6,2
TZA349,Tanzania,30,Female,Middle,Non-government,Christian: Catholic,Unmarried,6,6,6,6,6,7,5,3,3,3,3,3,6,7,5,4,5,6,6,6,2,5,6,4,6,7,6,6,7,6,7,5,3.5,2,2,41.5,2,7,6.5,7,6,6,7,5,6,6,6.33333333333333,3.33333333333333,6.33333333333333,6.5,6,41.5,6,5,6,6.33333333333333,3.33333333333333,30,Female,Middle,6.33333333333333,6.5,5,3.5,2,2
TZA35,Tanzania,50,Male,Lower middle,Non-government,Christian: Catholic,Married,7,7,7,7,7,7,1,1,1,2,5,2,7,6,6,6,7,7,7,6,5,4,4,,6,7,6,5,6,6,6,3,2.5,3.5,1,23.5,1,7,5.5,7,1,1,1,6.66666666666667,6.33333333333333,7,7,2,6.33333333333333,5.75,1,23.5,6.33333333333333,6.66666666666667,7,7,2,50,Male,Lower middle,6.33333333333333,5.75,3,2.5,3.5,1
TZA350,Tanzania,45,Female,Middle,Self-employed,Christian: Other,Unmarried,7,7,7,7,7,7,2,2,2,2,2,2,7,7,7,6,7,6,6,6,2,2,2,2,7,6,7,7,7,7,7,2,2,7,2,36.5,1,7,7,7,7,4.5,3,6.33333333333333,7,7,7,2,6.66666666666667,7,7,36.5,7,6.33333333333333,7,7,2,45,Female,Middle,6.66666666666667,7,2,2,7,2
TZA351,Tanzania,43,Female,Lower middle,Self-employed,Christian: Catholic,Other,7,6,7,7,7,7,2,2,2,2,2,2,7,3,3,6,6,6,4,1,1,4,4,4,7,7,6,7,6,6,6,1,1,7,1,37.5,1,7,6.5,6.5,6.5,7,3,6,4.33333333333333,6.66666666666667,7,2,6.66666666666667,6.25,6.5,37.5,4.33333333333333,6,6.66666666666667,7,2,43,Female,Lower middle,6.66666666666667,6.25,1,1,7,1
TZA352,Tanzania,25,Female,Middle,Non-government,Christian: Catholic,Unmarried,7,5,7,7,7,7,7,7,7,7,7,7,7,3,2,3,2,7,5,1,7,7,6,7,2,7,7,2,4,1,2,7,7,7,7,30,7,1,7,4,3.5,3.5,4,4,4,6.33333333333333,7,7,5.33333333333333,2.25,3.5,30,4,4,6.33333333333333,7,7,25,Female,Middle,5.33333333333333,2.25,7,7,7,7
TZA36,Tanzania,35,Male,Middle,Self-employed,Christian: Catholic,Unmarried,5,3,7,2,7,6,2,3,2,1,2,1,7,6,6,6,7,7,7,6,5,4,4,,3,7,7,5,6,6,7,7,6.5,2.5,6,35,1,7,6.5,5,6.5,7,2,6.66666666666667,6.33333333333333,5,5,1.83333333333333,5.66666666666667,6,6.5,35,6.33333333333333,6.66666666666667,5,5,1.83333333333333,35,Male,Middle,5.66666666666667,6,7,6.5,2.5,6
TZA37,Tanzania,35,Female,Middle,Government,Christian: Catholic,Married,7,5,6,7,3,6,6,7,3,5,6,7,6,7,4,6,7,5,6,5,7,5,6,,6,3,7,5,3,6,7,5,4.5,6.5,7,38,6,5,5.5,6,6.5,4.5,4.5,6,5.66666666666667,6,5.33333333333333,5.66666666666667,5.33333333333333,5.25,6.5,38,5.66666666666667,6,6,5.33333333333333,5.66666666666667,35,Female,Middle,5.33333333333333,5.25,5,4.5,6.5,7
TZA38,Tanzania,38,Female,Middle,Government,Christian: Catholic,Married,6,7,3,6,7,4,4,6,7,6,7,6,7,5,6,3,6,7,6,5,6,7,5,,6,1,3,6,7,5,6,3,6.5,6.5,6,40,5,7,6.5,4.5,4.5,6,6.5,5.33333333333333,6,5.33333333333333,5.66666666666667,6,3.33333333333333,6,4.5,40,6,5.33333333333333,5.33333333333333,5.66666666666667,6,38,Female,Middle,3.33333333333333,6,3,6.5,6.5,6
TZA39,Tanzania,44,Female,Middle,Self-employed,Christian: Catholic,Married,6,5,7,5,6,7,6,4,6,6,7,5,6,7,3,5,6,7,5,6,7,3,6,,6,1,3,6,7,5,6,7,4,5.5,7,36.5,3,6,4.5,6,6.5,5,5.5,6,5.33333333333333,6,6,5.66666666666667,3.33333333333333,6,6.5,36.5,5.33333333333333,6,6,6,5.66666666666667,44,Female,Middle,3.33333333333333,6,7,4,5.5,7
TZA4,Tanzania,52,Female,Middle,Government,Christian: Catholic,Married,7,6,5,3,6,7,7,3,6,6,7,3,6,7,5,6,6,7,3,5,7,6,7,,6,1,6,,5,6,7,3,6.5,6.5,3,40.5,6,7,4.5,5,6,6.5,5.5,6.33333333333333,6,6,5.33333333333333,5.33333333333333,4.33333333333333,,6,40.5,6,6.33333333333333,6,5.33333333333333,5.33333333333333,52,Female,Middle,4.33333333333333,,3,6.5,6.5,3
TZA40,Tanzania,45,Female,Middle,Self-employed,Christian: Catholic,Married,7,5,7,3,6,7,6,5,7,6,,3,7,5,6,3,6,7,5,7,3,6,7,,7,3,6,7,3,6,7,6,4.5,6,7,40.5,5,7,6.5,4.5,5.5,5.5,6.5,5.33333333333333,6,6.33333333333333,5.33333333333333,,5.33333333333333,5.75,5.5,40.5,6,5.33333333333333,6.33333333333333,5.33333333333333,,45,Female,Middle,5.33333333333333,5.75,6,4.5,6,7
TZA41,Tanzania,48,Female,Middle,Self-employed,Christian: Catholic,Married,7,6,5,7,,2,7,3,,,5,7,7,5,3,6,7,5,5,7,6,3,6,,7,3,6,2,6,7,3,7,6,4.5,6,41.5,5,7,6.5,4.5,6.5,6,6,6,5,6,,,5.33333333333333,4.5,6.5,41.5,5,6,6,,,48,Female,Middle,5.33333333333333,4.5,7,6,4.5,6
TZA42,Tanzania,42,Female,Middle,Self-employed,Christian: Catholic,Married,6,6,3,6,7,5,4,6,7,7,3,6,5,6,7,3,6,7,7,5,6,7,6,,6,1,3,6,7,3,6,3,6.5,6.5,6,38.5,5,6,5,6,4.5,6.5,5.5,5.33333333333333,6,5,6,5.5,3.33333333333333,5.5,4.5,38.5,6,5.33333333333333,5,6,5.5,42,Female,Middle,3.33333333333333,5.5,3,6.5,6.5,6
TZA43,Tanzania,38,Male,Middle,Self-employed,Christian: Catholic,Married,3,6,7,3,6,5,7,3,6,3,6,7,7,6,7,3,5,6,7,5,6,7,6,,6,1,3,6,7,3,6,3,6,6.5,3,39,4,6,6.5,5.5,5.5,5,6.5,4.66666666666667,6.66666666666667,5.33333333333333,4.66666666666667,5.33333333333333,3.33333333333333,5.5,5.5,39,6.66666666666667,4.66666666666667,5.33333333333333,4.66666666666667,5.33333333333333,38,Male,Middle,3.33333333333333,5.5,3,6,6.5,3
TZA44,Tanzania,40,Male,Middle,Government,Christian: Catholic,Married,6,7,3,5,7,4,7,3,6,7,6,7,6,7,3,6,7,3,5,6,7,3,7,,6,1,3,6,7,3,6,3,6.5,6.5,5,40,7,6,4,6.5,6.5,4.5,5.5,5.33333333333333,5.33333333333333,5.33333333333333,5.33333333333333,6,3.33333333333333,5.5,6.5,40,5.33333333333333,5.33333333333333,5.33333333333333,5.33333333333333,6,40,Male,Middle,3.33333333333333,5.5,3,6.5,6.5,5
TZA45,Tanzania,58,Male,Upper middle,Government,Christian: Catholic,Married,5,6,3,3,6,7,7,3,6,6,3,6,6,7,3,6,7,6,6,7,3,6,7,,6,1,4,6,7,3,6,5,6.5,6.5,3,40.5,7,6,4.5,5.5,4.5,6.5,6.5,6.33333333333333,5.33333333333333,4.66666666666667,5.33333333333333,5.16666666666667,3.66666666666667,5.5,4.5,40.5,5.33333333333333,6.33333333333333,4.66666666666667,5.33333333333333,5.16666666666667,58,Male,Upper middle,3.66666666666667,5.5,5,6.5,6.5,3
